,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-05-09 06:59:59.999,1620535500000,6.24760000,6.26000000,6.12670000,6.16010000,151560.40000000,1620536399999,936948.93235000,2074,95704.40000000,591922.59233000,0
2021-05-09 07:14:59.999,1620536400000,6.14890000,6.16030000,6.08500000,6.09000000,153742.20000000,1620537299999,942607.03159000,1765,94687.00000000,580902.99093000,0
2021-05-09 07:29:59.999,1620537300000,6.09920000,6.25000000,6.08000000,6.25000000,186728.20000000,1620538199999,1155328.31140000,1888,110473.40000000,682326.68551000,0
2021-05-09 07:44:59.999,1620538200000,6.24210000,6.30000000,6.17100000,6.28300000,115899.00000000,1620539099999,724777.53568000,2102,47382.30000000,296320.87144000,0
2021-05-09 07:59:59.999,1620539100000,6.28950000,6.43070000,6.27650000,6.36220000,234038.80000000,1620539999999,1485453.15275000,2629,125659.20000000,798452.72587000,0
2021-05-09 08:14:59.999,1620540000000,6.36220000,6.43820000,6.31770000,6.33200000,117812.20000000,1620540899999,749244.52293000,2030,65333.80000000,415861.00021000,0
2021-05-09 08:29:59.999,1620540900000,6.34140000,6.34140000,6.25780000,6.30570000,74518.90000000,1620541799999,469859.83146000,1371,31454.90000000,198485.05256000,0
2021-05-09 08:44:59.999,1620541800000,6.30460000,6.44720000,6.25630000,6.37190000,129705.40000000,1620542699999,821025.51811000,2610,65639.40000000,415882.06169000,0
2021-05-09 08:59:59.999,1620542700000,6.37190000,6.40000000,6.28870000,6.32130000,108846.60000000,1620543599999,690375.26263000,1226,35688.20000000,226746.36461000,0
2021-05-09 09:14:59.999,1620543600000,6.31190000,6.32320000,6.20000000,6.22050000,152604.40000000,1620544499999,952100.79473000,2271,65611.70000000,409456.96688000,0
2021-05-09 09:29:59.999,1620544500000,6.22360000,6.35000000,6.22000000,6.29810000,78108.10000000,1620545399999,490189.10641000,1159,49447.90000000,310432.00311000,0
2021-05-09 09:44:59.999,1620545400000,6.29070000,6.34850000,6.23000000,6.23950000,80627.00000000,1620546299999,507677.64395000,1134,48417.30000000,305016.39881000,0
2021-05-09 09:59:59.999,1620546300000,6.25760000,6.30000000,6.21000000,6.26620000,62766.70000000,1620547199999,391891.74694000,966,37063.70000000,231746.06948000,0
2021-05-09 10:14:59.999,1620547200000,6.26730000,6.30000000,6.21100000,6.22990000,31610.80000000,1620548099999,197532.10840000,789,15470.90000000,96625.73780000,0
2021-05-09 10:29:59.999,1620548100000,6.23320000,6.30000000,6.21030000,6.29600000,59486.50000000,1620548999999,372733.70395000,752,38404.70000000,240744.83382000,0
2021-05-09 10:44:59.999,1620549000000,6.29930000,6.34500000,6.29000000,6.33000000,233863.30000000,1620549899999,1473669.87378000,1193,198737.60000000,1252302.45840000,0
2021-05-09 10:59:59.999,1620549900000,6.33580000,6.33610000,6.21470000,6.24340000,189646.40000000,1620550799999,1188799.06208000,1872,126322.80000000,792321.86557000,0
2021-05-09 11:14:59.999,1620550800000,6.24340000,6.33610000,6.15000000,6.32570000,236178.40000000,1620551699999,1478995.05801000,2886,108128.10000000,678358.14564000,0
2021-05-09 11:29:59.999,1620551700000,6.32310000,6.63970000,6.29000000,6.59420000,767770.60000000,1620552599999,4964527.39737000,9394,436703.80000000,2815969.45973000,0
2021-05-09 11:44:59.999,1620552600000,6.60930000,6.94000000,6.59520000,6.76430000,1191540.90000000,1620553499999,8048101.49217000,14685,660845.70000000,4469192.57788000,0
2021-05-09 11:59:59.999,1620553500000,6.76340000,6.87300000,6.53570000,6.59100000,491271.80000000,1620554399999,3269090.10197000,5744,265350.70000000,1766766.98841000,0
2021-05-09 12:14:59.999,1620554400000,6.59590000,6.67980000,6.45000000,6.46410000,275588.80000000,1620555299999,1803770.78718000,3379,127791.40000000,836746.60553000,0
2021-05-09 12:29:59.999,1620555300000,6.46010000,6.50000000,6.36190000,6.45570000,201072.90000000,1620556199999,1293324.92117000,2858,95134.70000000,612246.89365000,0
2021-05-09 12:44:59.999,1620556200000,6.45380000,6.63070000,6.44420000,6.51660000,205169.90000000,1620557099999,1345055.04166000,2806,95616.80000000,626667.48391000,0
2021-05-09 12:59:59.999,1620557100000,6.51820000,6.72980000,6.51370000,6.66850000,227895.30000000,1620557999999,1519938.59075000,3860,126458.90000000,843403.77468000,0
2021-05-09 13:14:59.999,1620558000000,6.67000000,6.68240000,6.54010000,6.56730000,140865.20000000,1620558899999,930854.62846000,2166,70024.70000000,462755.98408000,0
2021-05-09 13:29:59.999,1620558900000,6.56740000,6.56740000,6.43780000,6.50000000,222087.50000000,1620559799999,1442734.21522000,2928,149566.30000000,971669.54666000,0
2021-05-09 13:44:59.999,1620559800000,6.49910000,6.50000000,6.43800000,6.46500000,72042.00000000,1620560699999,465768.20448000,1064,38268.80000000,247416.25582000,0
2021-05-09 13:59:59.999,1620560700000,6.47270000,6.48790000,6.37330000,6.38000000,103803.10000000,1620561599999,666390.15756000,1694,27987.20000000,180048.66399000,0
2021-05-09 14:14:59.999,1620561600000,6.38010000,6.40000000,6.24010000,6.29030000,234015.20000000,1620562499999,1477132.05075000,3262,96271.30000000,607533.13743000,0
2021-05-09 14:29:59.999,1620562500000,6.28670000,6.32710000,6.00000000,6.06240000,424339.80000000,1620563399999,2602859.07324000,4948,190708.40000000,1166864.05303000,0
2021-05-09 14:44:59.999,1620563400000,6.06200000,6.40330000,6.05000000,6.20240000,371241.30000000,1620564299999,2303190.31178000,4330,125775.80000000,781311.82604000,0
2021-05-09 14:59:59.999,1620564300000,6.21810000,6.22000000,6.07270000,6.09940000,232475.20000000,1620565199999,1430766.35283000,2137,104037.50000000,640687.54913000,0
2021-05-09 15:14:59.999,1620565200000,6.09880000,6.19140000,6.06660000,6.15000000,178449.70000000,1620566099999,1094324.91583000,1830,104134.60000000,639184.35258000,0
2021-05-09 15:29:59.999,1620566100000,6.14990000,6.19980000,6.06760000,6.15000000,124643.50000000,1620566999999,766611.25486000,1760,64568.30000000,397341.97445000,0
2021-05-09 15:44:59.999,1620567000000,6.15500000,6.15500000,6.00010000,6.13020000,309025.30000000,1620567899999,1882825.14408000,4685,128065.60000000,781943.21251000,0
2021-05-09 15:59:59.999,1620567900000,6.14200000,6.20000000,6.11570000,6.19880000,109390.90000000,1620568799999,673141.95032000,1498,46478.50000000,286271.06686000,0
2021-05-09 16:14:59.999,1620568800000,6.19880000,6.33960000,6.18690000,6.23670000,220610.90000000,1620569699999,1382564.89724000,2744,91928.50000000,576609.32376000,0
2021-05-09 16:29:59.999,1620569700000,6.23770000,6.34960000,6.18910000,6.24960000,98913.10000000,1620570599999,619089.62521000,1930,58928.90000000,369086.21973000,0
2021-05-09 16:44:59.999,1620570600000,6.24890000,6.30000000,6.18730000,6.21000000,130437.50000000,1620571499999,813229.79072000,1533,62134.00000000,388222.82586000,0
2021-05-09 16:59:59.999,1620571500000,6.21620000,6.27650000,6.20000000,6.27320000,96898.50000000,1620572399999,604099.40541000,1182,52279.80000000,326094.59096000,0
2021-05-09 17:14:59.999,1620572400000,6.25200000,6.27290000,6.13310000,6.17470000,182960.40000000,1620573299999,1135258.38699000,1942,92306.80000000,572685.20376000,0
2021-05-09 17:29:59.999,1620573300000,6.17470000,6.25440000,6.16390000,6.19500000,76830.80000000,1620574199999,476746.34423000,1367,27588.20000000,171142.17546000,0
2021-05-09 17:44:59.999,1620574200000,6.19180000,6.19490000,6.15000000,6.15640000,102359.30000000,1620575099999,631076.14453000,1169,41671.30000000,257088.62300000,0
2021-05-09 17:59:59.999,1620575100000,6.15640000,6.37040000,6.15200000,6.30810000,244437.20000000,1620575999999,1536018.04792000,3061,110724.70000000,694668.24586000,0
2021-05-09 18:14:59.999,1620576000000,6.32480000,6.32720000,6.22880000,6.29010000,100783.90000000,1620576899999,632748.57439000,1965,43881.70000000,275656.72520000,0
2021-05-09 18:29:59.999,1620576900000,6.31000000,6.31990000,6.20300000,6.21450000,79431.90000000,1620577799999,496362.48550000,1286,32770.50000000,204683.47480000,0
2021-05-09 18:44:59.999,1620577800000,6.21890000,6.24000000,6.20010000,6.21520000,59835.40000000,1620578699999,372087.99119000,840,30962.80000000,192555.68329000,0
2021-05-09 18:59:59.999,1620578700000,6.21540000,6.29010000,6.20000000,6.24000000,94575.40000000,1620579599999,589453.55173000,1401,51826.50000000,323366.54067000,0
2021-05-09 19:14:59.999,1620579600000,6.24360000,6.28000000,6.15750000,6.19840000,148128.50000000,1620580499999,920103.09930000,1666,68997.70000000,428572.64355000,0
2021-05-09 19:29:59.999,1620580500000,6.20150000,6.20150000,6.15220000,6.17940000,66156.50000000,1620581399999,408411.54413000,952,23840.30000000,147201.83541000,0
2021-05-09 19:44:59.999,1620581400000,6.17940000,6.20600000,6.15000000,6.15000000,60108.50000000,1620582299999,370893.73069000,950,32083.60000000,198102.87144000,0
2021-05-09 19:59:59.999,1620582300000,6.15010000,6.20000000,6.08000000,6.11960000,149308.20000000,1620583199999,916072.33766000,2379,50455.00000000,310619.31235000,0
2021-05-09 20:14:59.999,1620583200000,6.11850000,6.15990000,6.11850000,6.13970000,35477.30000000,1620584099999,217868.01366000,862,20299.70000000,124662.29509000,0
2021-05-09 20:29:59.999,1620584100000,6.14210000,6.22500000,6.13800000,6.21490000,60897.10000000,1620584999999,376532.25581000,937,36612.50000000,226302.73891000,0
2021-05-09 20:44:59.999,1620585000000,6.21220000,6.21490000,6.08000000,6.12690000,87677.50000000,1620585899999,538653.19675000,1377,27712.80000000,170487.04256000,0
2021-05-09 20:59:59.999,1620585900000,6.12690000,6.23000000,6.09280000,6.12580000,76461.80000000,1620586799999,468559.71853000,1474,37174.90000000,228158.35672000,0
2021-05-09 21:14:59.999,1620586800000,6.12500000,6.14080000,6.08000000,6.10500000,61758.90000000,1620587699999,377166.88509000,928,29305.40000000,179064.90018000,0
2021-05-09 21:29:59.999,1620587700000,6.10500000,6.13390000,5.88000000,5.94850000,590379.80000000,1620588599999,3515979.45840000,8879,169002.70000000,1005823.75527000,0
2021-05-09 21:44:59.999,1620588600000,5.94560000,6.00830000,5.91620000,5.93560000,165193.60000000,1620589499999,986353.73402000,2378,75771.30000000,452629.74856000,0
2021-05-09 21:59:59.999,1620589500000,5.93550000,5.94990000,5.90000000,5.91500000,151405.90000000,1620590399999,895853.63399000,1519,80429.30000000,476256.83669000,0
2021-05-09 22:14:59.999,1620590400000,5.91500000,6.05000000,5.90000000,5.97990000,152159.70000000,1620591299999,908584.34274000,2247,74316.40000000,444336.97762000,0
2021-05-09 22:29:59.999,1620591300000,5.97980000,6.01650000,5.97000000,5.98340000,97481.20000000,1620592199999,583805.32998000,1347,44725.20000000,267898.42878000,0
2021-05-09 22:44:59.999,1620592200000,5.98310000,6.06760000,5.98000000,6.03850000,99216.80000000,1620593099999,597948.94557000,1292,35823.30000000,215907.98222000,0
2021-05-09 22:59:59.999,1620593100000,6.02980000,6.06000000,6.00000000,6.04770000,73871.40000000,1620593999999,445764.94157000,1167,45236.40000000,273088.31836000,0
2021-05-09 23:14:59.999,1620594000000,6.04780000,6.09510000,6.02770000,6.06670000,80784.70000000,1620594899999,490107.60778000,1122,33253.00000000,201876.24091000,0
2021-05-09 23:29:59.999,1620594900000,6.07000000,6.11960000,6.06030000,6.10720000,53817.70000000,1620595799999,328012.36955000,1141,23206.80000000,141480.11790000,0
2021-05-09 23:44:59.999,1620595800000,6.10300000,6.13000000,6.10000000,6.11580000,57954.50000000,1620596699999,354353.64048000,993,17241.10000000,105466.00559000,0
2021-05-09 23:59:59.999,1620596700000,6.11670000,6.12030000,6.03770000,6.06940000,100167.90000000,1620597599999,609364.73999000,1367,34675.40000000,211077.63332000,0
2021-05-10 00:14:59.999,1620597600000,6.06930000,6.08470000,6.03770000,6.06450000,51943.60000000,1620598499999,314445.98896000,816,20406.30000000,123610.66565000,0
2021-05-10 00:29:59.999,1620598500000,6.06450000,6.08640000,6.00000000,6.02520000,78209.20000000,1620599399999,471682.76242000,1295,28140.20000000,170048.37737000,0
2021-05-10 00:44:59.999,1620599400000,6.01370000,6.09140000,5.99000000,5.99740000,61326.70000000,1620600299999,370299.42324000,1456,26514.60000000,160136.83900000,0
2021-05-10 00:59:59.999,1620600300000,5.99720000,6.06000000,5.92000000,6.03860000,165177.80000000,1620601199999,989625.97479000,2675,66933.20000000,401621.85318000,0
2021-05-10 01:14:59.999,1620601200000,6.02830000,6.12960000,6.02820000,6.08840000,103087.10000000,1620602099999,627138.51029000,1526,50482.50000000,307268.45638000,0
2021-05-10 01:29:59.999,1620602100000,6.08400000,6.10640000,6.02450000,6.08970000,76686.00000000,1620602999999,465360.32343000,1377,46649.60000000,283241.29358000,0
2021-05-10 01:44:59.999,1620603000000,6.08960000,6.16520000,6.00000000,6.04530000,199530.00000000,1620603899999,1216309.82884000,2938,84169.70000000,513757.55942000,0
2021-05-10 01:59:59.999,1620603900000,6.04530000,6.15360000,6.02800000,6.12470000,83550.80000000,1620604799999,509321.65923000,1365,44031.70000000,268577.67848000,0
2021-05-10 02:14:59.999,1620604800000,6.11550000,6.24000000,6.09890000,6.23970000,167054.00000000,1620605699999,1032601.98909000,2420,73963.60000000,456607.43357000,0
2021-05-10 02:29:59.999,1620605700000,6.24000000,6.26990000,6.11060000,6.21510000,171109.10000000,1620606599999,1060877.77116000,2692,91682.50000000,568573.02852000,0
2021-05-10 02:44:59.999,1620606600000,6.21510000,6.28000000,6.19620000,6.27010000,107458.20000000,1620607499999,671055.08630000,1657,58340.20000000,364841.37761000,0
2021-05-10 02:59:59.999,1620607500000,6.27000000,6.50700000,6.25000000,6.46470000,394325.20000000,1620608399999,2525325.27587000,7239,235619.80000000,1510490.34227000,0
2021-05-10 03:14:59.999,1620608400000,6.45210000,6.47000000,6.30960000,6.36000000,239208.90000000,1620609299999,1528640.41567000,3919,101367.70000000,648367.94405000,0
2021-05-10 03:29:59.999,1620609300000,6.35930000,6.37030000,6.23980000,6.25000000,233930.90000000,1620610199999,1476645.13363000,2643,101574.70000000,640406.86634000,0
2021-05-10 03:44:59.999,1620610200000,6.25010000,6.38530000,6.25010000,6.29990000,175904.00000000,1620611099999,1112657.49797000,2090,86521.00000000,546759.07548000,0
2021-05-10 03:59:59.999,1620611100000,6.30450000,6.33920000,6.26120000,6.27000000,93845.40000000,1620611999999,591034.13419000,950,55669.50000000,350749.21923000,0
2021-05-10 04:14:59.999,1620612000000,6.26990000,6.28490000,6.15500000,6.26990000,161378.00000000,1620612899999,1004831.32861000,2648,76029.50000000,473660.59203000,0
2021-05-10 04:29:59.999,1620612900000,6.26300000,6.27400000,6.22290000,6.22290000,67454.40000000,1620613799999,421119.33770000,849,23198.00000000,144870.13610000,0
2021-05-10 04:44:59.999,1620613800000,6.23680000,6.29740000,6.18000000,6.27400000,107573.90000000,1620614699999,670582.04496000,1522,41399.00000000,258196.04443000,0
2021-05-10 04:59:59.999,1620614700000,6.26430000,6.30790000,6.25000000,6.25110000,57756.90000000,1620615599999,362599.26558000,1026,25079.60000000,157575.84424000,0
2021-05-10 05:14:59.999,1620615600000,6.25110000,6.27370000,6.19000000,6.19020000,77249.80000000,1620616499999,481386.33297000,1142,26458.40000000,165019.95477000,0
2021-05-10 05:29:59.999,1620616500000,6.19970000,6.22160000,6.08620000,6.12380000,249409.30000000,1620617399999,1529261.91773000,2974,122552.90000000,751754.16505000,0
2021-05-10 05:44:59.999,1620617400000,6.12380000,6.19470000,6.10020000,6.11510000,94444.50000000,1620618299999,581335.82068000,1433,34650.00000000,213648.38196000,0
2021-05-10 05:59:59.999,1620618300000,6.11510000,6.17630000,6.11510000,6.16430000,92908.40000000,1620619199999,571472.85634000,1065,54089.00000000,332712.12633000,0
2021-05-10 06:14:59.999,1620619200000,6.16870000,6.34700000,6.15570000,6.28200000,207833.00000000,1620620099999,1296600.88367000,2760,114816.20000000,716578.15969000,0
2021-05-10 06:29:59.999,1620620100000,6.29330000,6.29330000,6.18180000,6.19840000,133147.60000000,1620620999999,827254.04962000,1428,41610.50000000,258351.80698000,0
2021-05-10 06:44:59.999,1620621000000,6.19890000,6.22170000,6.12750000,6.16940000,95077.80000000,1620621899999,587838.84276000,1744,56954.70000000,352447.10416000,0
2021-05-10 06:59:59.999,1620621900000,6.16940000,6.19380000,6.12000000,6.13090000,115013.60000000,1620622799999,706417.77602000,1244,71230.60000000,437608.41818000,0
2021-05-10 07:14:59.999,1620622800000,6.13090000,6.18640000,6.12510000,6.16840000,81259.30000000,1620623699999,500390.98348000,1265,36348.40000000,224003.89987000,0
2021-05-10 07:29:59.999,1620623700000,6.16000000,6.16710000,6.10000000,6.10560000,91305.40000000,1620624599999,559064.91959000,1143,36256.70000000,221934.99369000,0
2021-05-10 07:44:59.999,1620624600000,6.10560000,6.11990000,6.08000000,6.10100000,75309.20000000,1620625499999,459670.89421000,1025,20695.10000000,126426.04036000,0
2021-05-10 07:59:59.999,1620625500000,6.10040000,6.13450000,6.08200000,6.11820000,80352.30000000,1620626399999,490645.91525000,1086,40920.50000000,249965.54186000,0
2021-05-10 08:14:59.999,1620626400000,6.11760000,6.18620000,6.10700000,6.13000000,101227.50000000,1620627299999,622072.96188000,1288,53439.50000000,328168.71629000,0
2021-05-10 08:29:59.999,1620627300000,6.12250000,6.18660000,6.11520000,6.16320000,122253.30000000,1620628199999,752752.33888000,1185,83222.20000000,512523.01411000,0
2021-05-10 08:44:59.999,1620628200000,6.16560000,6.23980000,6.16330000,6.22990000,96974.00000000,1620629099999,601152.95753000,1315,43784.90000000,271461.62150000,0
2021-05-10 08:59:59.999,1620629100000,6.21510000,6.22950000,6.13400000,6.14280000,85226.90000000,1620629999999,526421.57723000,1521,34391.20000000,212525.57837000,0
2021-05-10 09:14:59.999,1620630000000,6.15190000,6.18000000,6.10010000,6.12510000,106902.20000000,1620630899999,657447.39162000,1506,51808.30000000,318872.75511000,0
2021-05-10 09:29:59.999,1620630900000,6.10310000,6.17890000,6.10080000,6.12050000,114873.20000000,1620631799999,704027.42842000,1235,71044.90000000,435362.24265000,0
2021-05-10 09:44:59.999,1620631800000,6.14430000,6.16560000,6.10000000,6.11230000,100086.90000000,1620632699999,613113.84309000,1410,38543.70000000,236611.26444000,0
2021-05-10 09:59:59.999,1620632700000,6.11260000,6.14890000,6.00370000,6.01000000,333637.80000000,1620633599999,2018027.20505000,4362,121962.30000000,738633.73984000,0
2021-05-10 10:14:59.999,1620633600000,6.01000000,6.11110000,5.95000000,5.95090000,267406.00000000,1620634499999,1607151.95117000,3359,82338.40000000,496057.54627000,0
2021-05-10 10:29:59.999,1620634500000,5.95310000,6.00000000,5.91110000,5.97640000,236951.70000000,1620635399999,1413608.25986000,3250,105971.80000000,633047.24905000,0
2021-05-10 10:44:59.999,1620635400000,5.98210000,5.98990000,5.85000000,5.93320000,352536.70000000,1620636299999,2084521.07162000,4418,171897.00000000,1016072.42659000,0
2021-05-10 10:59:59.999,1620636300000,5.92710000,5.97800000,5.90000000,5.95640000,151653.60000000,1620637199999,899852.16267000,2041,78408.70000000,465493.90438000,0
2021-05-10 11:14:59.999,1620637200000,5.95630000,6.03980000,5.88000000,5.91590000,204815.60000000,1620638099999,1222244.60195000,3673,85744.00000000,512209.18943000,0
2021-05-10 11:29:59.999,1620638100000,5.91620000,5.98830000,5.87000000,5.88850000,164947.10000000,1620638999999,976292.54082000,2306,71187.00000000,421913.44433000,0
2021-05-10 11:44:59.999,1620639000000,5.88850000,5.89700000,5.81200000,5.82300000,257948.00000000,1620639899999,1509368.21630000,3318,118216.00000000,691989.57590000,0
2021-05-10 11:59:59.999,1620639900000,5.82300000,5.89990000,5.80000000,5.84380000,283236.10000000,1620640799999,1651883.19910000,3652,122615.70000000,715547.88438000,0
2021-05-10 12:14:59.999,1620640800000,5.84360000,5.88430000,5.74000000,5.87610000,265931.90000000,1620641699999,1543840.55946000,3728,112201.00000000,651414.65161000,0
2021-05-10 12:29:59.999,1620641700000,5.87290000,5.93920000,5.83000000,5.92770000,286689.80000000,1620642599999,1687794.85686000,3328,130716.90000000,770058.39812000,0
2021-05-10 12:44:59.999,1620642600000,5.92940000,5.95000000,5.82000000,5.85290000,166488.90000000,1620643499999,979239.95511000,2249,70190.70000000,412351.38531000,0
2021-05-10 12:59:59.999,1620643500000,5.84350000,5.86910000,5.72000000,5.74830000,238295.20000000,1620644399999,1378540.91284000,3613,99585.90000000,576033.97542000,0
2021-05-10 13:14:59.999,1620644400000,5.74770000,5.74920000,5.61200000,5.62990000,392590.40000000,1620645299999,2230753.01407000,5224,159328.70000000,905928.02456000,0
2021-05-10 13:29:59.999,1620645300000,5.63700000,5.77780000,5.55550000,5.77170000,520913.40000000,1620646199999,2947827.77070000,5133,240627.10000000,1362091.74228000,0
2021-05-10 13:44:59.999,1620646200000,5.77170000,5.90000000,5.75240000,5.83990000,376046.50000000,1620647099999,2190796.04871000,3927,203765.00000000,1187434.68339000,0
2021-05-10 13:59:59.999,1620647100000,5.83320000,5.88330000,5.77630000,5.83320000,142513.40000000,1620647999999,829739.63164000,2179,66224.10000000,385704.66943000,0
2021-05-10 14:14:59.999,1620648000000,5.83320000,5.90600000,5.71170000,5.80000000,265637.90000000,1620648899999,1548918.40416000,4342,101120.80000000,590862.97791000,0
2021-05-10 14:29:59.999,1620648900000,5.80000000,5.81950000,5.69940000,5.73510000,182107.90000000,1620649799999,1050459.72596000,3030,90762.30000000,523982.95692000,0
2021-05-10 14:44:59.999,1620649800000,5.75100000,6.07030000,5.73520000,5.78350000,225453.40000000,1620650699999,1321535.04070000,3886,114311.60000000,672801.05468000,0
2021-05-10 14:59:59.999,1620650700000,5.78350000,5.83440000,5.67010000,5.67220000,216139.50000000,1620651599999,1240832.03828000,3134,115600.90000000,663436.50406000,0
2021-05-10 15:14:59.999,1620651600000,5.69870000,5.78070000,5.66600000,5.75940000,215147.40000000,1620652499999,1225682.28146000,2384,115236.10000000,656688.35290000,0
2021-05-10 15:29:59.999,1620652500000,5.76860000,5.76960000,5.69200000,5.71000000,90401.60000000,1620653399999,517927.98741000,1424,40181.00000000,230460.00914000,0
2021-05-10 15:44:59.999,1620653400000,5.71040000,5.72170000,5.59990000,5.60000000,331121.60000000,1620654299999,1862191.37053000,3331,177634.00000000,997833.84905000,0
2021-05-10 15:59:59.999,1620654300000,5.60000000,5.62500000,5.49400000,5.54510000,412254.50000000,1620655199999,2288418.37620000,4464,173227.00000000,962671.10866000,0
2021-05-10 16:14:59.999,1620655200000,5.55120000,5.64360000,5.49050000,5.57300000,290532.00000000,1620656099999,1612668.22832000,3423,140168.70000000,777886.76761000,0
2021-05-10 16:29:59.999,1620656100000,5.57190000,5.61980000,5.55000000,5.59540000,129532.30000000,1620656999999,723943.96069000,1913,65442.30000000,365801.92386000,0
2021-05-10 16:44:59.999,1620657000000,5.59950000,5.64630000,5.56000000,5.59990000,216456.10000000,1620657899999,1214786.85920000,2032,92507.20000000,519536.18286000,0
2021-05-10 16:59:59.999,1620657900000,5.60000000,5.60000000,5.46940000,5.50700000,269997.80000000,1620658799999,1489392.30396000,3538,148996.50000000,821965.23101000,0
2021-05-10 17:14:59.999,1620658800000,5.50390000,5.58000000,5.47390000,5.57870000,158796.00000000,1620659699999,878053.30066000,2139,82617.20000000,456876.90701000,0
2021-05-10 17:29:59.999,1620659700000,5.57400000,5.80000000,5.51930000,5.72490000,467304.50000000,1620660599999,2653216.48975000,5078,186767.00000000,1062343.38831000,0
2021-05-10 17:44:59.999,1620660600000,5.72110000,5.73690000,5.62500000,5.72000000,161192.80000000,1620661499999,917380.13405000,2419,67108.50000000,382023.14658000,0
2021-05-10 17:59:59.999,1620661500000,5.72440000,5.75360000,5.62930000,5.75360000,148968.90000000,1620662399999,848651.76062000,2534,62662.80000000,357366.34712000,0
2021-05-10 18:14:59.999,1620662400000,5.74980000,5.90000000,5.74970000,5.87120000,422283.10000000,1620663299999,2467978.49687000,3980,178024.40000000,1041265.12229000,0
2021-05-10 18:29:59.999,1620663300000,5.89470000,5.92050000,5.83000000,5.85130000,201679.40000000,1620664199999,1185149.50473000,2463,83364.40000000,490370.52839000,0
2021-05-10 18:44:59.999,1620664200000,5.85520000,5.86830000,5.83000000,5.85850000,109629.70000000,1620665099999,640346.12244000,1422,44409.70000000,259672.64257000,0
2021-05-10 18:59:59.999,1620665100000,5.85850000,5.94200000,5.83000000,5.83470000,148473.30000000,1620665999999,871941.17121000,1747,59780.70000000,352015.65412000,0
2021-05-10 19:14:59.999,1620666000000,5.83010000,5.87270000,5.73510000,5.78000000,163765.60000000,1620666899999,951033.80529000,2499,63416.70000000,367748.16920000,0
2021-05-10 19:29:59.999,1620666900000,5.78000000,5.89750000,5.71120000,5.72420000,145458.00000000,1620667799999,840090.88228000,2949,84236.10000000,486919.95352000,0
2021-05-10 19:44:59.999,1620667800000,5.72310000,5.78660000,5.70000000,5.70990000,79692.40000000,1620668699999,457060.32592000,1324,45465.80000000,260963.08175000,0
2021-05-10 19:59:59.999,1620668700000,5.70990000,5.74560000,5.64250000,5.68850000,113692.10000000,1620669599999,647131.64250000,1466,63632.90000000,362309.61490000,0
2021-05-10 20:14:59.999,1620669600000,5.69060000,5.69630000,5.63160000,5.65520000,65773.20000000,1620670499999,372341.41243000,1116,44485.20000000,251812.33964000,0
2021-05-10 20:29:59.999,1620670500000,5.65530000,5.67510000,5.59060000,5.61890000,117628.00000000,1620671399999,661029.28368000,1476,47892.50000000,269311.95996000,0
2021-05-10 20:44:59.999,1620671400000,5.62490000,5.76870000,5.62050000,5.66610000,98900.90000000,1620672299999,562893.74512000,1636,59292.30000000,337372.02630000,0
2021-05-10 20:59:59.999,1620672300000,5.67000000,5.69460000,5.64490000,5.65360000,81858.80000000,1620673199999,464087.61903000,1236,39874.00000000,226340.24282000,0
2021-05-10 21:14:59.999,1620673200000,5.64940000,5.68040000,5.55520000,5.63500000,94164.00000000,1620674099999,528496.16821000,1526,35124.40000000,197244.16463000,0
2021-05-10 21:29:59.999,1620674100000,5.63320000,5.64320000,5.55520000,5.57740000,66111.40000000,1620674999999,368412.35992000,972,22382.00000000,124759.39735000,0
2021-05-10 21:44:59.999,1620675000000,5.56690000,5.58310000,5.50000000,5.50040000,78207.20000000,1620675899999,432876.35753000,1235,21938.80000000,121765.30178000,0
2021-05-10 21:59:59.999,1620675900000,5.50040000,5.60000000,5.39320000,5.40000000,212143.20000000,1620676799999,1159101.10953000,3057,83952.30000000,458673.74736000,0
2021-05-10 22:14:59.999,1620676800000,5.39990000,5.45010000,5.25500000,5.42420000,387953.40000000,1620677699999,2069625.47971000,4057,144577.90000000,774344.51706000,0
2021-05-10 22:29:59.999,1620677700000,5.42520000,5.55770000,5.42520000,5.55560000,181667.80000000,1620678599999,998501.58085000,2236,82253.40000000,451361.67023000,0
2021-05-10 22:44:59.999,1620678600000,5.55770000,5.57030000,5.43520000,5.45000000,115035.20000000,1620679499999,632648.41212000,1884,52810.00000000,290545.36267000,0
2021-05-10 22:59:59.999,1620679500000,5.44990000,5.47640000,5.30530000,5.46990000,121872.60000000,1620680399999,656761.83348000,1919,54801.90000000,295392.60230000,0
2021-05-10 23:14:59.999,1620680400000,5.47000000,5.62000000,5.41120000,5.50020000,109737.60000000,1620681299999,600479.55896000,1813,56382.70000000,309505.98483000,0
2021-05-10 23:29:59.999,1620681300000,5.50990000,5.52560000,5.45000000,5.50310000,73890.30000000,1620682199999,405591.76915000,1144,31185.00000000,171445.94161000,0
2021-05-10 23:44:59.999,1620682200000,5.50310000,5.52370000,5.40710000,5.52370000,66955.90000000,1620683099999,366352.80232000,1489,34959.40000000,191598.60549000,0
2021-05-10 23:59:59.999,1620683100000,5.52520000,5.64290000,5.52520000,5.61110000,81700.60000000,1620683999999,454890.97632000,1389,46824.50000000,260670.99640000,0
